_id,disc_number,duration_ms,explicit,external_ids,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri
641782c5c901a82deddf64a0,1,163854,True,{'isrc': 'USUG12300802'},7K3BhSpAxZBznislvUMVtn,False,True,Last Night,83,,2,track,spotify:track:7K3BhSpAxZBznislvUMVtn
641782c5c901a82deddf64a1,1,157477,False,{'isrc': 'USUG12203266'},5W4kiM2cUYBJXKRudNyxjW,False,True,You Proof,78,,16,track,spotify:track:5W4kiM2cUYBJXKRudNyxjW
641782c5c901a82deddf64a2,1,206864,False,{'isrc': 'USUG12209213'},1rXq0uoV4KTgRN64jXzIxo,False,True,One Thing At A Time,79,,6,track,spotify:track:1rXq0uoV4KTgRN64jXzIxo
641782c5c901a82deddf64a3,1,215571,True,{'isrc': 'USUG12202977'},3Qu3Zh4WTKhP9GEXo0aDnb,False,True,Thought You Should Know,77,,17,track,spotify:track:3Qu3Zh4WTKhP9GEXo0aDnb
641782c5c901a82deddf64a4,1,181766,False,{'isrc': 'USUG12300808'},7phmBo7bB9I9YifAXqnlqV,False,True,I Wrote The Book,78,,9,track,spotify:track:7phmBo7bB9I9YifAXqnlqV
641782c5c901a82deddf64a5,1,187047,False,{'isrc': 'USUG12300803'},03fs6oV5JAlbytRYf3371S,False,True,Everything I Love,79,,3,track,spotify:track:03fs6oV5JAlbytRYf3371S
641782c5c901a82deddf64a6,1,178520,False,{'isrc': 'USUG12004194'},3cBsEDNhFI9E82vPj3kvi3,False,True,Wasted On You,82,,2,track,spotify:track:3cBsEDNhFI9E82vPj3kvi3
641782c5c901a82deddf64a7,1,177387,False,{'isrc': 'USUG12300821'},0PAcdVzhPO4gq1Iym9ESnK,False,True,Thinkin’ Bout Me,82,,25,track,spotify:track:0PAcdVzhPO4gq1Iym9ESnK
641782c5c901a82deddf64a8,1,158003,True,{'isrc': 'USUG12300807'},2YVlDlk2zRceefo6XlC6DX,False,True,Ain’t That Some,81,,8,track,spotify:track:2YVlDlk2zRceefo6XlC6DX
641782c5c901a82deddf64a9,1,191231,False,{'isrc': 'USUG12300804'},73zawW1ttszLRgT9By826D,False,True,Man Made A Bar (feat. Eric Church),79,,4,track,spotify:track:73zawW1ttszLRgT9By826D
641782c5c901a82deddf64aa,1,239359,True,{'isrc': 'USUG12208598'},1bDbXMyjaUIooNwFE9wn0N,False,True,Rich Flex,90,,1,track,spotify:track:1bDbXMyjaUIooNwFE9wn0N
641782c5c901a82deddf64ab,1,218364,True,{'isrc': 'USUG12204897'},3F5CgOj3wFlRv51JsHbxhe,False,True,Jimmy Cooks (feat. 21 Savage),86,,14,track,spotify:track:3F5CgOj3wFlRv51JsHbxhe
641782c5c901a82deddf64ac,1,189893,True,{'isrc': 'USSM12203789'},59nOXPmaKlBfGMDeOVGrIK,False,True,WAIT FOR U (feat. Drake & Tems),84,https://p.scdn.co/mp3-preview/38e12dbcba624463f1a360afd5dcceaf281b1ea5?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:59nOXPmaKlBfGMDeOVGrIK
641782c5c901a82deddf64ad,1,173986,False,{'isrc': 'USCM51600028'},1zi7xx7UVEFkmKfv06H8x0,False,True,One Dance,84,,12,track,spotify:track:1zi7xx7UVEFkmKfv06H8x0
641782c6c901a82deddf64ae,1,198973,True,{'isrc': 'USCM51800004'},6DCZcSspjsKoFjzjrWoCdn,False,True,God's Plan,82,,5,track,spotify:track:6DCZcSspjsKoFjzjrWoCdn
641782c6c901a82deddf64af,1,214588,True,{'isrc': 'USUG12208603'},2ZL7WZcjuYKi1KUDtp4kCC,False,True,Spin Bout U,81,,6,track,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC
641782c6c901a82deddf64b0,1,298940,True,{'isrc': 'USCM51700072'},5mCPDVBb16L4XQwDdbRUpz,False,True,Passionfruit,81,,3,track,spotify:track:5mCPDVBb16L4XQwDdbRUpz
641782c6c901a82deddf64b1,1,242026,True,{'isrc': 'USUG12208607'},2KLwPaRDOB87XOYAT2fgxh,False,True,Pussy & Millions (feat. Travis Scott),81,,10,track,spotify:track:2KLwPaRDOB87XOYAT2fgxh
641782c6c901a82deddf64b2,1,242965,True,{'isrc': 'USUG12104409'},2BcMwX1MPV6ZHP4tUT9uq6,False,True,Knife Talk (with 21 Savage ft. Project Pat),80,,13,track,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6
641782c6c901a82deddf64b3,1,192956,True,{'isrc': 'USUG12101042'},65OVbaJR5O1RmwOQx0875b,False,True,Wants and Needs (feat. Lil Baby),80,,2,track,spotify:track:65OVbaJR5O1RmwOQx0875b
641782c6c901a82deddf64b4,1,200690,False,{'isrc': 'USUG12205736'},0V3wPSX9ygBnCm8psDIegu,False,True,Anti-Hero,92,,3,track,spotify:track:0V3wPSX9ygBnCm8psDIegu
641782c6c901a82deddf64b5,1,202395,True,{'isrc': 'USUG12205734'},5jQI2r1RdgtuT8S3iG8zFC,False,True,Lavender Haze,86,,1,track,spotify:track:5jQI2r1RdgtuT8S3iG8zFC
641782c6c901a82deddf64b6,1,231826,False,{'isrc': 'USCJY1431309'},1p80LdxRV74UKvL8gnD7ky,False,True,Blank Space,75,,2,track,spotify:track:1p80LdxRV74UKvL8gnD7ky
641782c6c901a82deddf64b7,1,174782,False,{'isrc': 'USUG12205712'},3rWDp9tBPQR9z6U5YyRSK4,False,True,Midnight Rain,83,,6,track,spotify:track:3rWDp9tBPQR9z6U5YyRSK4
641782c6c901a82deddf64b8,1,236413,False,{'isrc': 'USCJY1750006'},1R0a2iXumgCiFb7HEZ7gUE,False,True,Don’t Blame Me,84,,4,track,spotify:track:1R0a2iXumgCiFb7HEZ7gUE
641782c6c901a82deddf64b9,1,239560,False,{'isrc': 'USUG12002836'},4R2kfaDFhslZEMJqAFNpdd,False,True,cardigan,83,,2,track,spotify:track:4R2kfaDFhslZEMJqAFNpdd
641782c6c901a82deddf64ba,1,231000,False,{'isrc': 'USCJY1431319'},4lIxdJw6W3Fg4vUIYCB0S5,False,True,Style,73,,3,track,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5
641782c6c901a82deddf64bb,1,219200,False,{'isrc': 'USCJY1431349'},5xTtaWoae3wi06K5WfVUUH,False,True,Shake It Off,72,,6,track,spotify:track:5xTtaWoae3wi06K5WfVUUH
641782c6c901a82deddf64bc,1,194206,False,{'isrc': 'USUG12205711'},4D7BCuvgdJlYvlX5WlN54t,False,True,"You're On Your Own, Kid",80,,5,track,spotify:track:4D7BCuvgdJlYvlX5WlN54t
641782c6c901a82deddf64bd,1,352186,False,{'isrc': 'USCJY1003663'},10eBRyImhfqVvkiVEGf0N0,False,True,Enchanted,72,,9,track,spotify:track:10eBRyImhfqVvkiVEGf0N0
641782c6c901a82deddf64be,1,221520,True,{'isrc': 'USUG12208791'},2dHHgzDwk4BJdRwy9uXhTO,False,True,Creepin' (with The Weeknd & 21 Savage),95,,10,track,spotify:track:2dHHgzDwk4BJdRwy9uXhTO
641782c6c901a82deddf64bf,1,232857,False,{'isrc': 'USUG12301287'},4W4fNrZYkobj539TOWsLO2,False,True,Die For You (with Ariana Grande) - Remix,64,,19,track,spotify:track:4W4fNrZYkobj539TOWsLO2
641782c6c901a82deddf64c0,1,260253,False,{'isrc': 'USUG11600995'},2LBqCSwhJGcFQeTHMVGwy3,False,True,Die For You,88,,17,track,spotify:track:2LBqCSwhJGcFQeTHMVGwy3
641782c6c901a82deddf64c1,1,230453,True,{'isrc': 'USUG11600976'},7MXVkk9YMctZqd1Srtv4MB,False,True,Starboy,90,,1,track,spotify:track:7MXVkk9YMctZqd1Srtv4MB
641782c6c901a82deddf64c2,1,200040,False,{'isrc': 'USUG11904206'},0VjIjW4GlUZAMYd2vXMi3b,False,True,Blinding Lights,89,,9,track,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
641782c7c901a82deddf64c3,1,241066,False,{'isrc': 'USUG11800570'},1cKHdTo9u0ZymJdPGSh6nq,False,True,I Was Never There,87,,4,track,spotify:track:1cKHdTo9u0ZymJdPGSh6nq
641782c7c901a82deddf64c4,1,215626,True,{'isrc': 'USUG12000658'},5QO79kh1waicV47BqGRL3g,False,True,Save Your Tears,87,,11,track,spotify:track:5QO79kh1waicV47BqGRL3g
641782c7c901a82deddf64c5,1,228373,False,{'isrc': 'USUG11800560'},09mEdoA6zrmBPgTEN5qXmN,False,True,Call Out My Name,86,,1,track,spotify:track:09mEdoA6zrmBPgTEN5qXmN
641782c7c901a82deddf64c6,1,191013,False,{'isrc': 'USUG12101839'},1oFAF1hdPOickyHgbuRjyX,False,True,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,81,,18,track,spotify:track:1oFAF1hdPOickyHgbuRjyX
641782c7c901a82deddf64c7,1,242253,True,{'isrc': 'USUG11500737'},7fBv7CLKzipRk6EC6TWHOB,False,True,The Hills,86,,5,track,spotify:track:7fBv7CLKzipRk6EC6TWHOB
641782c7c901a82deddf64c8,1,153946,False,{'isrc': 'USRC12204584'},1Qrg8KqiBpW07V7PNxwwwL,False,True,Kill Bill,93,https://p.scdn.co/mp3-preview/4bd2dc84016f3743add7eea8b988407b1b900672?cid=cb4ec505f95b416290dde5564512932e,2,track,spotify:track:1Qrg8KqiBpW07V7PNxwwwL
641782c7c901a82deddf64c9,1,201800,True,{'isrc': 'USRC12204591'},4iZ4pt7kvcaH6Yo8UoZ4s2,False,True,Snooze,90,https://p.scdn.co/mp3-preview/8c53920b5fd2c3178afa36cac9eec68b5ee9204a?cid=cb4ec505f95b416290dde5564512932e,8,track,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2
641782c7c901a82deddf64ca,1,181080,True,{'isrc': 'USRC12204586'},2GAhgAjOhEmItWLfgisyOn,False,True,Low,87,https://p.scdn.co/mp3-preview/5b6dd5a1d06d0bdfd57382a584cbf0227b4d9a4b?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:2GAhgAjOhEmItWLfgisyOn
641782c7c901a82deddf64cb,1,180853,True,{'isrc': 'USRC12204598'},5Y35SjAfXjjG0sFQ3KOxmm,False,True,Nobody Gets Me,87,https://p.scdn.co/mp3-preview/36cfe8fbfb78aa38ca3b222c4b9fc88cda992841?cid=cb4ec505f95b416290dde5564512932e,14,track,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm
641782c7c901a82deddf64cc,1,181840,True,{'isrc': 'USRC12203632'},2wSTnntOPRi7aQneobFtU4,False,True,Shirt,83,https://p.scdn.co/mp3-preview/8819fb0dc127d1d777a776f4d1186be783334ae5?cid=cb4ec505f95b416290dde5564512932e,19,track,spotify:track:2wSTnntOPRi7aQneobFtU4
641782c7c901a82deddf64cd,1,208666,True,{'isrc': 'USRC12100543'},3DarAbFujv6eYNliUTyqtz,False,True,Kiss Me More (feat. SZA),79,https://p.scdn.co/mp3-preview/2903cc27c1a5bd03f247a7f83ace394c36d3c75f?cid=cb4ec505f95b416290dde5564512932e,14,track,spotify:track:3DarAbFujv6eYNliUTyqtz
641782c7c901a82deddf64ce,1,278480,True,{'isrc': 'USRC12004189'},4PMqSO5qyjpvzhlLI5GnID,False,True,Good Days,78,https://p.scdn.co/mp3-preview/d7fd97c8190baa298af9b4e778d2ba940fcd13a4?cid=cb4ec505f95b416290dde5564512932e,22,track,spotify:track:4PMqSO5qyjpvzhlLI5GnID
641782c7c901a82deddf64cf,1,232186,True,{'isrc': 'USUM71713947'},3GCdLUSnKSMJhs4Tj6CV3s,False,True,All The Stars (with SZA),83,,2,track,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s
641782c7c901a82deddf64d0,1,150720,True,{'isrc': 'USRC12204589'},2CSRrnOEELmhpq8iaAi9cd,False,True,Blind,82,https://p.scdn.co/mp3-preview/56cd00fd7aa857bd25e4ed25aebc0e41a24bfd4f?cid=cb4ec505f95b416290dde5564512932e,6,track,spotify:track:2CSRrnOEELmhpq8iaAi9cd
641782c7c901a82deddf64d1,1,218586,True,{'isrc': 'USRC12204595'},4h5x3XHLVYFJaItKuO2rhy,False,True,Ghost in the Machine (feat. Phoebe Bridgers),80,https://p.scdn.co/mp3-preview/e2ea708466b9417bf2cc2892fee910817b19ee21?cid=cb4ec505f95b416290dde5564512932e,12,track,spotify:track:4h5x3XHLVYFJaItKuO2rhy
641782c7c901a82deddf64d2,1,221520,True,{'isrc': 'USUG12208791'},2dHHgzDwk4BJdRwy9uXhTO,False,True,Creepin' (with The Weeknd & 21 Savage),95,,10,track,spotify:track:2dHHgzDwk4BJdRwy9uXhTO
641782c7c901a82deddf64d3,1,239359,True,{'isrc': 'USUG12208598'},1bDbXMyjaUIooNwFE9wn0N,False,True,Rich Flex,90,,1,track,spotify:track:1bDbXMyjaUIooNwFE9wn0N
641782c7c901a82deddf64d4,1,218364,True,{'isrc': 'USUG12204897'},3F5CgOj3wFlRv51JsHbxhe,False,True,Jimmy Cooks (feat. 21 Savage),86,,14,track,spotify:track:3F5CgOj3wFlRv51JsHbxhe
641782c7c901a82deddf64d5,1,193591,True,{'isrc': 'USSM12006061'},6pcywuOeGGWeOQzdUyti6k,False,True,Glock In My Lap,84,https://p.scdn.co/mp3-preview/47a0a844bde0ea1941ecdcfc8f7ddc328afd6d73?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:6pcywuOeGGWeOQzdUyti6k
641782c7c901a82deddf64d6,1,207306,True,{'isrc': 'USUG12208792'},4WuOWVnAqvEQxgSRrspBgt,False,True,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],83,,11,track,spotify:track:4WuOWVnAqvEQxgSRrspBgt
641782c8c901a82deddf64d7,1,214588,True,{'isrc': 'USUG12208603'},2ZL7WZcjuYKi1KUDtp4kCC,False,True,Spin Bout U,81,,6,track,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC
641782c8c901a82deddf64d8,1,242026,True,{'isrc': 'USUG12208607'},2KLwPaRDOB87XOYAT2fgxh,False,True,Pussy & Millions (feat. Travis Scott),81,,10,track,spotify:track:2KLwPaRDOB87XOYAT2fgxh
641782c8c901a82deddf64d9,1,242965,True,{'isrc': 'USUG12104409'},2BcMwX1MPV6ZHP4tUT9uq6,False,True,Knife Talk (with 21 Savage ft. Project Pat),80,,13,track,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6
641782c8c901a82deddf64da,1,288624,True,{'isrc': 'QZ45A1700126'},2t8yVaLvJ0RenpXUIAC52d,False,True,a lot,80,https://p.scdn.co/mp3-preview/8e4bedd4dd85c00a3cd298e59f209fd23818b7d6?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:2t8yVaLvJ0RenpXUIAC52d
641782c8c901a82deddf64db,1,261543,True,{'isrc': 'USUG12208600'},34tz0eDhGuFErIuW3q4mPX,False,True,On BS,80,,3,track,spotify:track:34tz0eDhGuFErIuW3q4mPX
641782c8c901a82deddf64dc,1,182666,True,{'isrc': 'USUG12208783'},0vjeOZ3Ft5jvAi9SBFJm1j,False,True,Superhero (Heroes & Villains) [with Future & Chris Brown],89,,2,track,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j
641782c8c901a82deddf64dd,1,189893,True,{'isrc': 'USSM12203789'},59nOXPmaKlBfGMDeOVGrIK,False,True,WAIT FOR U (feat. Drake & Tems),84,https://p.scdn.co/mp3-preview/38e12dbcba624463f1a360afd5dcceaf281b1ea5?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:59nOXPmaKlBfGMDeOVGrIK
641782c8c901a82deddf64de,1,199920,True,{'isrc': 'USUG12208784'},2Hh3ETdQKrmSI3QS0hme7g,False,True,Too Many Nights (feat. Don Toliver & with Future),83,,3,track,spotify:track:2Hh3ETdQKrmSI3QS0hme7g
641782c8c901a82deddf64df,1,238253,True,{'isrc': 'USAT22301679'},52NGJPcLUzQq5w7uv4e5gf,False,True,Private Landing (feat. Justin Bieber & Future),81,https://p.scdn.co/mp3-preview/511bdf681359f3b57dfa25344f34c2b66ecc4326?cid=cb4ec505f95b416290dde5564512932e,9,track,spotify:track:52NGJPcLUzQq5w7uv4e5gf
641782c8c901a82deddf64e0,1,204600,True,{'isrc': 'USSM11701444'},0VgkVdmE4gld66l8iyGjgx,False,True,Mask Off,80,https://p.scdn.co/mp3-preview/e0b0055e0d5d4c6513741b840028c0c5579af7f2?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:0VgkVdmE4gld66l8iyGjgx
641782c8c901a82deddf64e1,1,265996,True,{'isrc': 'USSM11701733'},4lH6nENd1y81jp7Yt9lTBX,False,True,Solo,79,https://p.scdn.co/mp3-preview/4d691a3f52d5d7c6f03a14c0a93cb723727204f4?cid=cb4ec505f95b416290dde5564512932e,16,track,spotify:track:4lH6nENd1y81jp7Yt9lTBX
641782c8c901a82deddf64e2,1,172933,True,{'isrc': 'USSM12203787'},1qMMYpVatbRITKCfq1gasi,False,True,PUFFIN ON ZOOTIEZ,78,https://p.scdn.co/mp3-preview/a5bb6f511c845bd5f971e0fca5ba45f080835ca9?cid=cb4ec505f95b416290dde5564512932e,5,track,spotify:track:1qMMYpVatbRITKCfq1gasi
641782c8c901a82deddf64e3,1,237918,True,{'isrc': 'USSM11914962'},1K5KBOgreBi5fkEHvg5ap3,False,True,Life Is Good (feat. Drake),70,https://p.scdn.co/mp3-preview/554606d4fbc4afd5b835c130397f6ac86ba3cee9?cid=cb4ec505f95b416290dde5564512932e,17,track,spotify:track:1K5KBOgreBi5fkEHvg5ap3
641782c8c901a82deddf64e4,1,267946,False,{'isrc': 'GBAHS2201001'},0UZFTyq4ogQ5RvfOHGPVdZ,False,True,Turn On The Lights again.. (feat. Future),14,https://p.scdn.co/mp3-preview/374a6cba87bd7bdb3689566982baff9b367c9f97?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:0UZFTyq4ogQ5RvfOHGPVdZ
641782c8c901a82deddf64e5,1,257604,True,{'isrc': 'USUG12104403'},0k1WUmIRnG3xU6fvvDVfRG,False,True,Way 2 Sexy (with Future & Young Thug),76,,7,track,spotify:track:0k1WUmIRnG3xU6fvvDVfRG
641782c8c901a82deddf64e6,1,255693,True,{'isrc': 'QMDA72252608'},2mnXxnrX5vCGolNkaFvVeM,False,True,La Jumpa,86,https://p.scdn.co/mp3-preview/8bcdff4719a7a4211128ec93da03892e46c4bc6a?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:2mnXxnrX5vCGolNkaFvVeM
641782c8c901a82deddf64e7,1,178567,True,{'isrc': 'QM6MZ2214877'},6Sq7ltF9Qa7SNFBsV5Cogx,False,True,Me Porto Bonito,90,https://p.scdn.co/mp3-preview/5c80aedfe75d2bc15aa0e803993c43395d8054fe?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx
641782c8c901a82deddf64e8,1,243716,True,{'isrc': 'QM6MZ2214878'},1IHWl5LamUGEuP4ozKQSXZ,False,True,Tití Me Preguntó,89,https://p.scdn.co/mp3-preview/53a6217761f8fdfcff92189cafbbd1cc21fdb813?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:1IHWl5LamUGEuP4ozKQSXZ
641782c8c901a82deddf64e9,1,227013,True,{'isrc': 'QMFMF2216359'},54ELExv56KCAB4UP9cOCzC,False,True,Gato de Noche,88,https://p.scdn.co/mp3-preview/7d6a9dab2f3779eef37ef52603d20607a1390d91?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:54ELExv56KCAB4UP9cOCzC
641782c9c901a82deddf64ea,1,258298,False,{'isrc': 'QM6MZ2214888'},3k3NWokhRRkEPhCzPmV8TW,False,True,Ojitos Lindos,88,https://p.scdn.co/mp3-preview/d9e32879becf10d4b28d66b55033bc91803d95f7?cid=cb4ec505f95b416290dde5564512932e,14,track,spotify:track:3k3NWokhRRkEPhCzPmV8TW
641782c9c901a82deddf64eb,1,193463,True,{'isrc': 'GBAYE2200465'},38UYeBLfvpnDSG9GznZdnL,False,True,Tormenta (feat. Bad Bunny),88,https://p.scdn.co/mp3-preview/3f89a1c3ec527e23fdefdd03da7797b83eb6e14f?cid=cb4ec505f95b416290dde5564512932e,8,track,spotify:track:38UYeBLfvpnDSG9GznZdnL
641782c9c901a82deddf64ec,1,213061,True,{'isrc': 'QM6MZ2214884'},5Eax0qFko2dh7Rl2lYs3bx,False,True,Efecto,88,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=cb4ec505f95b416290dde5564512932e,10,track,spotify:track:5Eax0qFko2dh7Rl2lYs3bx
641782c9c901a82deddf64ed,1,173119,False,{'isrc': 'QM6MZ2214882'},31i56LZnwE6uSu3exoHjtB,False,True,Neverita,86,https://p.scdn.co/mp3-preview/b50a3cafa2eb688f811d4079812649bfba050417?cid=cb4ec505f95b416290dde5564512932e,8,track,spotify:track:31i56LZnwE6uSu3exoHjtB
641782c9c901a82deddf64ee,1,245939,True,{'isrc': 'QM6MZ2214875'},6Xom58OOXk2SoU711L2IXO,False,True,Moscow Mule,86,https://p.scdn.co/mp3-preview/77b12f38abcff65705166d67b5657f70cd890635?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:6Xom58OOXk2SoU711L2IXO
641782c9c901a82deddf64ef,1,242573,False,{'isrc': 'USUM71911618'},0fea68AdmYNygeTGI4RC18,False,True,LA CANCIÓN,85,,5,track,spotify:track:0fea68AdmYNygeTGI4RC18
641782c9c901a82deddf64f0,1,211000,False,{'isrc': 'USUM70840511'},4EWCNWgDS8707fNSZ1oaA5,False,True,Heartless,83,,3,track,spotify:track:4EWCNWgDS8707fNSZ1oaA5
641782c9c901a82deddf64f1,1,219333,True,{'isrc': 'USUM71111621'},4Li2WHPkuyCdtmokzW2007,False,True,Ni**as In Paris,82,,3,track,spotify:track:4Li2WHPkuyCdtmokzW2007
641782c9c901a82deddf64f2,1,229146,True,{'isrc': 'USUM71307523'},3sNVsP50132BTNlImLx70i,False,True,Bound 2,82,,10,track,spotify:track:3sNVsP50132BTNlImLx70i
641782c9c901a82deddf64f3,1,237506,True,{'isrc': 'USUM70749095'},5TRPicyLGbAF2LGBFbHGvO,False,True,Flashing Lights,82,,9,track,spotify:track:5TRPicyLGbAF2LGBFbHGvO
641782c9c901a82deddf64f4,1,135920,True,{'isrc': 'USUM71603067'},4KW1lqgSr8TKrvBII0Brf8,False,True,Father Stretch My Hands Pt. 1,80,,2,track,spotify:track:4KW1lqgSr8TKrvBII0Brf8
641782c9c901a82deddf64f5,1,311866,True,{'isrc': 'USUM70741299'},0j2T0R9dR9qdJYsB7ciXhf,False,True,Stronger,79,,3,track,spotify:track:0j2T0R9dR9qdJYsB7ciXhf
641782c9c901a82deddf64f6,1,243440,True,{'isrc': 'USUM70749085'},7rbECVPkY5UODxoOUVKZnA,False,True,I Wonder,79,,4,track,spotify:track:7rbECVPkY5UODxoOUVKZnA
641782c9c901a82deddf64f7,1,207626,True,{'isrc': 'USUM70500143'},1PS1QMdUqOal0ai3Gt7sDQ,False,True,Gold Digger,77,,4,track,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ
641782c9c901a82deddf64f8,1,215320,True,{'isrc': 'USUM71807795'},3s7MCdXyWmwjdcWh7GWXas,False,True,Violent Crimes,78,,7,track,spotify:track:3s7MCdXyWmwjdcWh7GWXas
641782c9c901a82deddf64f9,1,203493,True,{'isrc': 'USUM70749093'},4iz9lGMjU1lXS51oPmUmTe,False,True,Homecoming,78,,12,track,spotify:track:4iz9lGMjU1lXS51oPmUmTe
641782c9c901a82deddf64fa,1,162053,True,{'isrc': 'QZ4JX1760834'},5BbdKBZO0TH0GhfxUfyhL9,False,True,Freestyle,83,,13,track,spotify:track:5BbdKBZO0TH0GhfxUfyhL9
641782c9c901a82deddf64fb,1,145542,True,{'isrc': 'USUG11801811'},78QR3Wp35dqAhFEc2qAGjE,False,True,Drip Too Hard (Lil Baby & Gunna),82,,12,track,spotify:track:78QR3Wp35dqAhFEc2qAGjE
641782c9c901a82deddf64fc,1,154023,True,{'isrc': 'USUG11802285'},577YBGuskWkVDCxZrLRB4v,False,True,Pure Cocaine,80,,2,track,spotify:track:577YBGuskWkVDCxZrLRB4v
641782c9c901a82deddf64fd,1,192956,True,{'isrc': 'USUG12101042'},65OVbaJR5O1RmwOQx0875b,False,True,Wants and Needs (feat. Lil Baby),80,,2,track,spotify:track:65OVbaJR5O1RmwOQx0875b
641782cac901a82deddf64fe,1,142273,True,{'isrc': 'USUM71806749'},6vN77lE9LK6HP2DewaN6HZ,False,True,Yes Indeed,80,,5,track,spotify:track:6vN77lE9LK6HP2DewaN6HZ
641782cac901a82deddf64ff,1,178176,True,{'isrc': 'USSM12206682'},7Ddk8FhoYKdsVoX9AOCPMm,False,True,STAYING ALIVE (feat. Drake & Lil Baby),70,https://p.scdn.co/mp3-preview/bfdfd47e4beaac0ab71d6bbaaac208bde453fbb4?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:7Ddk8FhoYKdsVoX9AOCPMm
641782cac901a82deddf6500,1,142417,True,{'isrc': 'USUG11900748'},5MPPttjfGap2C6j6eKcO6J,False,True,Baby (Lil Baby feat. DaBaby),74,,3,track,spotify:track:5MPPttjfGap2C6j6eKcO6J
641782cac901a82deddf6501,1,221979,True,{'isrc': 'USUG12104399'},37Nqx7iavZpotJSDXZWbJ3,False,True,Girls Want Girls (with Lil Baby),75,,3,track,spotify:track:37Nqx7iavZpotJSDXZWbJ3
641782cac901a82deddf6502,1,135959,True,{'isrc': 'USUG12004399'},4Iedi94TIaB2GGb1nMB68v,False,True,On Me,75,,1,track,spotify:track:4Iedi94TIaB2GGb1nMB68v
641782cac901a82deddf6503,1,167977,True,{'isrc': 'USUG12207233'},1T4k0sw0HldDg004Kw4Oct,False,True,Forever (feat. Fridayy),75,,8,track,spotify:track:1T4k0sw0HldDg004Kw4Oct
641782cac901a82deddf6504,1,165819,True,{'isrc': 'USUG11800651'},4VXIryQMWpIdGgYR4TrjT1,False,True,All Girls Are The Same,84,,2,track,spotify:track:4VXIryQMWpIdGgYR4TrjT1
641782cac901a82deddf6505,1,239835,True,{'isrc': 'USUG11800685'},285pBltuF7vW8TeWk8hdRR,False,True,Lucid Dreams,83,,3,track,spotify:track:285pBltuF7vW8TeWk8hdRR
641782cac901a82deddf6506,1,240050,True,{'isrc': 'USUG11900302'},6iaSML1PIYq936g62BDtBq,False,True,Robbery,79,,8,track,spotify:track:6iaSML1PIYq936g62BDtBq
641782cac901a82deddf6507,1,205484,True,{'isrc': 'USUG12001904'},2Y0wPrPQBrGhoLn14xRYCG,False,True,Come & Go (with Marshmello),77,,12,track,spotify:track:2Y0wPrPQBrGhoLn14xRYCG
641782cac901a82deddf6508,1,175755,True,{'isrc': 'USUG11800945'},3oDkdAySo1VQQG0ptV7uwa,False,True,Lean Wit Me,77,,7,track,spotify:track:3oDkdAySo1VQQG0ptV7uwa
641782cac901a82deddf6509,1,194621,True,{'isrc': 'USUG12001905'},2U5WueTLIK5WJLD7mvDODv,False,True,Wishing Well,77,,15,track,spotify:track:2U5WueTLIK5WJLD7mvDODv
641782cac901a82deddf650a,1,215380,True,{'isrc': 'USUG11903494'},3wwo0bJvDSorOpNfzEkfXx,False,True,Let Me Know (I Wonder Why Freestyle),77,,1,track,spotify:track:3wwo0bJvDSorOpNfzEkfXx
641782cac901a82deddf650b,1,177230,True,{'isrc': 'QZJ842002644'},3fNMgjG8yXaSam46swhz7w,False,True,KNIGHT CRAWLER (feat. Juice WRLD),74,,5,track,spotify:track:3fNMgjG8yXaSam46swhz7w
641782cac901a82deddf650c,1,189322,True,{'isrc': 'USUG11903492'},1oWM79mUVdZGCGYjSirHZR,False,True,Bandit (with YoungBoy Never Broke Again),70,,11,track,spotify:track:1oWM79mUVdZGCGYjSirHZR
